KECAMATAN,DESA,KAMPUNG,RT/RW,LUAS (Ha),KEWENANGAN,Bobot Kumuh,Tingkat Kekumuhan Awal,Pembagian Kawasan Kumuh,BANGUNAN-JALAN LINGKUNGAN (Unit)-KEBUTUHAN,BANGUNAN-JALAN LINGKUNGAN (Unit)-NUMERIK,BANGUNAN-RELOKASI (Ha)-KEBUTUHAN,BANGUNAN-RELOKASI (Ha)-NUMERIK,BANGUNAN-RTLH (Unit)-KEBUTUHAN,BANGUNAN-RTLH (Unit)-NUMERIK,JALAN LINGKUNGAN-JALAN BARU (M)-KEBUTUHAN,JALAN LINGKUNGAN-JALAN BARU (M)-NUMERIK,JALAN LINGKUNGAN-JALAN RUSAK (M)-KEBUTUHAN,JALAN LINGKUNGAN-JALAN RUSAK (M)-NUMERIK,AIR MINUM-SAB AKSES (KK)-KEBUTUHAN,AIR MINUM-SAB AKSES (KK)-NUMERIK,AIR MINUM-SAB KEBUTUHAN (KK)-KEBUTUHAN,AIR MINUM-SAB KEBUTUHAN (KK)-NUMERIK,DRAINASE LINGKUNGAN-DRAINASE LIMPASAN (M)-KEBUTUHAN,DRAINASE LINGKUNGAN-DRAINASE LIMPASAN (M)-NUMERIK,DRAINASE LINGKUNGAN-DRAINASE BARU (M)-KEBUTUHAN,DRAINASE LINGKUNGAN-DRAINASE BARU (M)-NUMERIK,DRAINASE LINGKUNGAN-DRAINASE RUSAK (M)-KEBUTUHAN,DRAINASE LINGKUNGAN-DRAINASE RUSAK (M)-NUMERIK,SANITASI-SETPITENG KOMUNAL (KK)-KEBUTUHAN,SANITASI-SETPITENG KOMUNAL (KK)-NUMERIK,SANITASI-JAMBAN PRIBADI (KK)-KEBUTUHAN,SANITASI-JAMBAN PRIBADI (KK)-NUMERIK,PERSAMPAHAN-TPS/TPST (KK)-KEBUTUHAN,PERSAMPAHAN-TPS/ TPST (KK)-NUMERIK,PERSAMPAHAN-TPS3R/ BANK SAMPAH (KK) -KEBUTUHAN,PERSAMPAHAN-TPS3R/ BANK SAMPAH (KK) -NUMERIK,PROTEKSI KEBAKARAN-JALAN LINGKUNGAN/ SUMBER AIR (KK)-KEBUTUHAN,PROTEKSI KEBAKARAN-JALAN LINGKUNGAN/ SUMBER AIR (KK)-NUMERIK,PROTEKSI KEBAKARAN-APAR/ MOBIL/MOTOR DAMKAR-KEBUTUHAN,PROTEKSI KEBAKARAN-APAR/ MOBIL/MOTOR DAMKAR-NUMERIK
LEBAK WANGI,KENCANA HARAPAN,KP. PUYUH KONENG,RT005-RW002,1.34959746482,PROVINSI,27,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,4,0,110,1,130,1,1,0,41,5,0,0,200,5,0,0,0,0,0,0,43,5,43,5,43,0,38,5
LEBAK WANGI,KENCANA HARAPAN,KP. PUYUH KONENG,RT006-RW002,1.21441534358,PROVINSI,27,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,150,1,150,1,0,0,0,0,0,0,200,5,0,0,0,0,61,5,61,5,61,5,61,0,50,5
LEBAK WANGI,KENCANA HARAPAN,KP. PUYUH KONENG,RT007-RW002,0.65070849595,PROVINSI,23,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,5,0,150,1,100,1,22,1,0,0,0,0,200,5,0,0,2,0,2,0,61,5,61,5,61,0,49,5
LEBAK WANGI,KENCANA HARAPAN,KP. PUYUH KONENG,RT008-RW002,1.77014812288,PROVINSI,32,KUMUH RINGAN,Kawasan Pesisir Utara,41,5,0,0,5,0,150,1,140,1,0,0,51,5,0,0,200,5,0,0,2,0,2,0,51,5,51,5,51,0,41,5
LEBAK WANGI,KENCANA HARAPAN,KP. PUYUH KONENG,RT010-RW002,3.2262467108,PROVINSI,28,KUMUH RINGAN,Kawasan Pesisir Utara,48,5,0,0,0,0,100,1,200,1,32,1,0,0,0,0,200,5,0,0,0,0,0,0,64,5,64,5,64,0,48,5
LEBAK WANGI,KENCANA HARAPAN,KP. CIDAHU,RT011-RW003,0.79720660637,PROVINSI,20,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,10,0,150,1,300,3,29,1,7,0,0,0,0,0,0,0,6,0,6,0,64,5,64,5,64,0,46,5
LEBAK WANGI,KENCANA HARAPAN,KP. CIDAHU,RT012-RW003,1.07054736536,PROVINSI,35,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,100,1,300,3,61,5,0,0,0,0,200,5,0,0,39,3,39,3,61,5,61,5,61,0,43,5
LEBAK WANGI,LEBAK KEPUH,KP. KEPUH,RT001-RW001,0.904423597463,KAB/KOTA,39,KUMUH SEDANG,Kawasan Pesisir Utara,31,3,0,0,32,3,500,1,800,3,19,1,23,1,0,0,400,3,0,0,25,1,34,3,60,5,60,5,60,5,50,5
LEBAK WANGI,LEBAK KEPUH,KP. KEPUH,RT002-RW001,0.732626192137,KAB/KOTA,31,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,4,0,0,0,370,5,0,0,61,5,0,0,300,5,0,0,18,1,9,0,61,5,61,5,61,0,40,5
LEBAK WANGI,LEBAK KEPUH,KP. KEPUH,RT003-RW001,1.08221548957,KAB/KOTA,28,KUMUH RINGAN,Kawasan Pesisir Utara,7,0,0,0,2,0,110,3,0,0,0,0,56,5,0,0,100,5,0,0,0,0,0,0,56,5,56,5,56,0,42,5
LEBAK WANGI,LEBAK KEPUH,KP. KEPUH,RT004-RW001,0.66794580921,KAB/KOTA,26,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,1000,1,750,1,0,0,49,5,0,0,1400,3,1188,1,7,0,7,0,49,5,49,5,49,0,33,5
LEBAK WANGI,LEBAK KEPUH,KP. KEPUH,RT005-RW001,0.755192573893,KAB/KOTA,29,KUMUH RINGAN,Kawasan Pesisir Utara,17,1,0,0,6,0,110,1,80,1,18,1,35,3,0,0,200,5,0,0,24,1,24,1,56,5,56,5,56,0,37,5
LEBAK WANGI,LEBAK WANGI,KP. SAMBI DALEM,RT001-RW001,2.81790988969,KAB/KOTA,34,KUMUH RINGAN,Kawasan Pesisir Utara,52,1,0,0,18,0,0,0,500,3,64,1,155,5,0,0,200,3,150,1,14,0,14,0,155,5,155,5,155,5,149,5
LEBAK WANGI,LEBAK WANGI,KP. SAMBI DALEM,RT002-RW001,1.51166907244,KAB/KOTA,32,KUMUH RINGAN,Kawasan Pesisir Utara,39,1,0,0,19,0,0,0,620,5,45,1,117,5,0,0,0,0,0,0,29,0,29,0,117,5,117,5,117,5,110,5
LEBAK WANGI,PEGANDIKAN,KP. PEGANDIKAN,RT001-RW001,0.916583650017,PROVINSI,29,KUMUH RINGAN,Kawasan Pesisir Utara,22,3,0,0,4,0,0,0,600,5,0,0,0,0,0,0,150,1,0,0,0,0,0,0,60,5,60,5,60,5,40,5
LEBAK WANGI,PEGANDIKAN,KP. PEGANDIKAN,RT002-RW001,1.90445323424,PROVINSI,34,KUMUH RINGAN,Kawasan Pesisir Utara,27,5,0,0,2,0,0,0,600,5,27,3,0,0,0,0,50,1,0,0,0,0,0,0,36,5,36,5,36,5,27,5
LEBAK WANGI,PEGANDIKAN,KP. PEGANDIKAN,RT003-RW001,1.10973296203,PROVINSI,37,KUMUH RINGAN,Kawasan Pesisir Utara,42,5,0,0,22,3,0,0,650,5,24,1,0,0,0,0,200,3,0,0,0,0,0,0,59,5,59,5,59,5,42,5
LEBAK WANGI,PEGANDIKAN,KP. PEGANDIKAN,RT004-RW001,0.84860365055,PROVINSI,33,KUMUH RINGAN,Kawasan Pesisir Utara,31,5,0,0,0,0,0,0,650,5,0,0,0,0,0,0,250,3,0,0,0,0,0,0,55,5,55,5,55,5,31,5
LEBAK WANGI,PEGANDIKAN,KP. PEGANDIKAN,RT005-RW001,0.720523856509,PROVINSI,38,KUMUH SEDANG,Kawasan Pesisir Utara,39,5,0,0,5,0,0,0,700,5,43,5,0,0,0,0,200,3,0,0,0,0,0,0,43,5,43,5,43,5,39,5
LEBAK WANGI,PEGANDIKAN,KP. PEGANDIKAN,RT006-RW002,1.40444268702,PROVINSI,34,KUMUH RINGAN,Kawasan Pesisir Utara,22,1,0,0,46,5,0,0,750,5,0,0,0,0,0,0,200,3,0,0,0,0,0,0,77,5,77,5,77,5,48,5
LEBAK WANGI,PEGANDIKAN,KP. PEGANDIKAN,RT007-RW002,1.10344809127,PROVINSI,40,KUMUH SEDANG,Kawasan Pesisir Utara,51,5,0,0,15,1,0,0,950,5,37,1,56,3,0,0,350,5,0,0,0,0,0,0,82,5,82,5,82,5,51,5
LEBAK WANGI,PEGANDIKAN,KP. PEGANDIKAN,RT008-RW002,1.35808971453,PROVINSI,38,KUMUH SEDANG,Kawasan Pesisir Utara,40,5,0,0,0,0,0,0,800,5,61,5,0,0,0,0,200,3,0,0,0,0,0,0,64,5,64,5,64,5,40,5
LEBAK WANGI,PEGANDIKAN,KP. PEGANDIKAN,RT009-RW002,0.633858185096,PROVINSI,33,KUMUH RINGAN,Kawasan Pesisir Utara,50,5,0,0,3,0,0,0,700,5,0,0,0,0,0,0,250,3,0,0,0,0,0,0,79,5,79,5,79,5,50,5
LEBAK WANGI,PURWADADI,KP. RAGAS,RT001-RW001,1.00304112913,PROVINSI,35,KUMUH RINGAN,Kawasan Pesisir Utara,48,5,0,0,7,0,0,0,350,3,48,5,0,0,0,0,250,1,250,1,0,0,0,0,48,5,48,5,48,5,48,5
LEBAK WANGI,PURWADADI,KP. RAGAS,RT002-RW001,1.69404049248,PROVINSI,38,KUMUH SEDANG,Kawasan Pesisir Utara,50,5,0,0,0,0,0,0,450,3,50,5,0,0,0,0,200,5,0,0,0,0,0,0,50,5,50,5,50,5,50,5
LEBAK WANGI,PURWADADI,KP. RAGAS,RT003-RW001,0.972009277097,PROVINSI,37,KUMUH RINGAN,Kawasan Pesisir Utara,50,5,0,0,17,1,0,0,600,3,65,5,0,0,0,0,200,3,0,0,0,0,0,0,65,5,65,5,65,5,50,5
LEBAK WANGI,PURWADADI,KP. RAGAS,RT004-RW001,0.710914492439,PROVINSI,34,KUMUH RINGAN,Kawasan Pesisir Utara,53,5,0,0,17,1,0,0,400,3,0,0,0,0,0.00915632528878096,0,150,5,0,0,0,0,0,0,59,5,59,5,59,5,53,5
LEBAK WANGI,PURWADADI,KP. RAGAS,RT005-RW001,0.787213661804,PROVINSI,35,KUMUH RINGAN,Kawasan Pesisir Utara,51,5,0,0,0,0,100,0,200,1,57,5,0,0,0,0,300,1,500,3,0,0,0,0,57,5,57,5,57,5,51,5
LEBAK WANGI,PURWADADI,KP. ASTANA,RT006-RW002,0.972076956935,PROVINSI,48,KUMUH SEDANG,Kawasan Pesisir Utara,50,5,0,0,0,0,0,0,450,3,50,5,0,0,0,0,300,5,0,0,50,5,50,5,50,5,50,5,50,5,50,5
LEBAK WANGI,PURWADADI,KP. ASTANA,RT007-RW002,0.951316680386,PROVINSI,44,KUMUH SEDANG,Kawasan Pesisir Utara,50,5,0,0,7,0,0,0,700,3,50,5,0,0,0,0,50,1,0,0,50,5,50,5,50,5,50,5,50,5,50,5
LEBAK WANGI,PURWADADI,KP. ASTANA,RT008-RW002,0.514707381411,PROVINSI,48,KUMUH SEDANG,Kawasan Pesisir Utara,52,5,0,0,0,0,0,0,500,3,52,5,0,0,0,0,0,0,500,5,52,5,52,5,52,5,52,5,52,5,52,5
LEBAK WANGI,PURWADADI,KP. MEMENGGER,RT009-RW002,0.678484933086,PROVINSI,27,KUMUH RINGAN,Kawasan Pesisir Utara,50,5,0,0,15,1,0,0,350,1,17,5,0,0,0,0,0,0,0,0,0,0,0,0,17,5,17,5,17,0,50,5
LEBAK WANGI,PURWADADI,KP. LEBAK BOJONG,RT018-RW005,1.18459692705,PROVINSI,36,KUMUH RINGAN,Kawasan Pesisir Utara,50,5,0,0,0,0,0,0,500,1,65,5,0,0,0,0,250,5,0,0,0,0,0,0,65,5,65,5,65,5,50,5
LEBAK WANGI,PURWADADI,KP. LEBAK BOJONG,RT019-RW004,0.811015259506,PROVINSI,38,KUMUH SEDANG,Kawasan Pesisir Utara,51,5,0,0,0,0,0,0,300,3,55,5,0,0,0,0,0,0,0,0,0,0,55,5,55,5,55,5,55,5,51,5
LEBAK WANGI,PURWADADI,KP. LEBAK BOJONG,RT020-RW004,1.47941927383,PROVINSI,40,KUMUH SEDANG,Kawasan Pesisir Utara,51,5,0,0,0,0,0,0,380,5,55,5,0,0,0,0,0,0,120,5,0,0,0,0,55,5,55,5,55,5,51,5
LEBAK WANGI,TIREM,KP. KARANG KOBONG,RT008-RW004,2.09598462099,KAB/KOTA,21,KUMUH RINGAN,Kawasan Pesisir Utara,113,5,0,0,5,0,0,0,130,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,143,5,143,5,143,0,113,5
LEBAK WANGI,TIREM,KP. KARANG KOBONG,RT009-RW004,3.26235654821,KAB/KOTA,19,KUMUH RINGAN,Kawasan Pesisir Utara,67,3,0,0,32,1,0,0,125,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,109,5,109,5,109,0,103,5
MANCAK,LABUAN,KP. MANCAK,RT004-RW002,1.2434518362,KAB/KOTA,31,KUMUH RINGAN,Kawasan Pesisir Barat,8,0,0,0,1,0,0,0,320,1,66,5,0,0,0,0,350,5,0,0,0,0,0,0,66,5,66,5,66,5,51,5
MANCAK,LABUAN,KP. MANCAK,RT009-RW003,2.06714585913,KAB/KOTA,30,KUMUH RINGAN,Kawasan Pesisir Barat,9,0,0,0,3,0,0,0,0,0,76,5,7,0,0,0,500,5,0,0,5,0,5,0,76,5,76,5,76,5,70,5
PABUARAN,PABUARAN,KP. ASEM,RT028-RW008,1.72661724046,KAB/KOTA,35,KUMUH RINGAN,Kawasan Perkotaan Selatan,49,5,0,0,5,0,200,0,210,0,51,5,0,0,0,0,500,5,0,0,6,0,6,0,51,5,51,5,51,5,51,5
PABUARAN,PABUARAN,KP. ASEM,RT029-RW008,1.22255072374,KAB/KOTA,30,KUMUH RINGAN,Kawasan Perkotaan Selatan,8,0,0,0,7,0,100,0,0,0,66,5,9,0,0,0,1500,5,0,0,6,0,6,0,66,5,66,5,66,5,58,5
PABUARAN,SINDANGHEULA,KP. PASIR KEMBANG,RT011-RW004,4.25766642619,KAB/KOTA,31,KUMUH RINGAN,Kawasan Perkotaan Selatan,12,0,0,0,3,0,0,0,850,5,133,5,0,0,0,0,100,1,0,0,3,0,0,0,133,5,133,5,133,5,126,5
PABUARAN,SINDANGHEULA,KP. PASIR KEMBANG,RT012-RW004,2.16564467978,KAB/KOTA,33,KUMUH RINGAN,Kawasan Perkotaan Selatan,50,5,0,0,3,0,0,0,390,3,0,0,0,0,0,0,200,5,0,0,3,0,3,0,62,5,62,5,62,5,50,5
PABUARAN,SINDANGSARI,KP. BARUAN MASJID,RT003-RW001,3.07399299309,KAB/KOTA,33,KUMUH RINGAN,Kawasan Perkotaan Selatan,5,0,0,0,1,0,0,0,810,3,124,5,0,0,0,0,500,5,0,0,2,0,3,0,124,5,124,5,124,5,94,5
PADARINCANG,BUGEL,KP. BUGEL MASJID,RT001-RW001,2.45836949919,KAB/KOTA,41,KUMUH SEDANG,Kawasan Pesisir Barat,105,5,0,0,2,0,0,0,1180,3,140,5,0,0,0,0,870,5,70,0,0,0,98,3,140,5,140,5,140,5,105,5
PADARINCANG,BUGEL,KP. SAWAH,RT001-RW004,2.78094411522,KAB/KOTA,41,KUMUH SEDANG,Kawasan Pesisir Barat,76,5,0,0,13,0,0,0,340,1,102,5,102,5,0,0,1050,5,150,0,22,0,22,0,102,5,102,5,102,5,76,5
PADARINCANG,CITASUK,KP. SUKAJAYA,RT014-RW003,0.800553499219,KAB/KOTA,32,KUMUH RINGAN,Kawasan Pesisir Barat,50,5,0,0,4,0,0,0,530,3,0,0,57,5,0,0,100,1,150,3,7,0,7,0,57,5,0,0,57,5,50,5
PAMARAYAN,BINONG,KP. BABAKAN,RT009-RW002,1.36844437239,KAB/KOTA,22,KUMUH RINGAN,Kawasan Perkotaan Timur,3,0,0,0,9,0,200,1,300,1,12,0,0,0,0,0,50,5,0,0,1,0,1,0,52,5,52,5,52,0,45,5
PAMARAYAN,DAMPING,KP. BOJONG SENTUL,RT018-RW004,0.877337443093,KAB/KOTA,20,KUMUH RINGAN,Kawasan Perkotaan Timur,5,0,0,0,6,0,0,0,950,5,11,0,0,0,0,0,0,0,0,0,3,0,3,0,45,5,45,5,45,0,34,5
PAMARAYAN,KEBONCAU,KP. PASIR SALAM,RT001-RW001,1.36683023688,KAB/KOTA,34,KUMUH RINGAN,Kawasan Perkotaan Timur,9,0,0,0,7,0,200,0,800,3,39,1,86,5,0,0,800,5,0,0,12,0,12,0,86,5,86,5,86,5,61,5
PAMARAYAN,KEBONCAU,KP. PASIR SALAM,RT002-RW001,3.72841811964,KAB/KOTA,30,KUMUH RINGAN,Kawasan Perkotaan Timur,16,0,0,0,7,0,1500,3,800,1,90,1,0,0,0,0,2000,5,0,0,15,0,15,0,213,5,213,5,213,5,149,5
PAMARAYAN,PUDAR,KP. LEUWISAID,RT006-RW003,1.63338748058,KAB/KOTA,30,KUMUH RINGAN,Kawasan Perkotaan Timur,6,0,0,0,9,0,0,0,700,5,17,0,15,0,0,0,500,5,0,0,17,0,17,0,86,5,86,5,86,5,64,5
PAMARAYAN,SANGIANG,KP. RAJENG TENGAH,RT004-RW002,2.31628430249,KAB/KOTA,28,KUMUH RINGAN,Kawasan Perkotaan Timur,26,1,0,0,7,0,0,0,300,3,114,5,0,0,0,0,200,1,300,3,0,0,0,0,114,5,114,5,114,0,83,5
PAMARAYAN,SANGIANG,KP. RAJENG POJOK,RT005-RW002,1.76587781768,KAB/KOTA,31,KUMUH RINGAN,Kawasan Perkotaan Timur,22,0,0,0,5,0,0,0,550,5,57,1,0,0,0,0,500,5,0,0,7,0,7,0,118,5,118,5,118,5,89,5
PAMARAYAN,WIRANA,KP. WIRANA PASIR,RT001-RW001,3.52558606452,KAB/KOTA,27,KUMUH RINGAN,Kawasan Perkotaan Timur,12,0,0,0,17,0,50,0,300,1,38,1,0,0,0,0,600,5,0,0,0,0,0,0,145,5,145,5,145,5,100,5
PETIR,BOJONG NANGKA,KP. BOJONG NANGKA ASEM,RT007-RW002,1.22373820317,KAB/KOTA,31,KUMUH RINGAN,Kawasan Perkotaan Selatan,11,0,0,0,6,0,0,0,400,1,67,5,59,5,0,0,2000,5,0,0,8,0,8,0,67,5,67,5,67,0,56,5
PETIR,KADUGENEP,KP. KADUGENEP REUMA,RT014-RW004,2.18883326476,KAB/KOTA,33,KUMUH RINGAN,Kawasan Perkotaan Selatan,21,1,0,0,3,0,150,0,400,1,25,1,78,5,0,0,1500,5,0,0,0,0,0,0,78,5,78,5,78,5,56,5
PETIR,PADASUKA,KP. REGO SECANG,RT006-RW002,1.55463133603,KAB/KOTA,28,KUMUH RINGAN,Kawasan Perkotaan Selatan,6,0,0,0,4,0,0,0,600,5,35,3,0,0,0,0,300,5,0,0,0,0,0,0,63,5,63,5,63,0,42,5
PETIR,PADASUKA,KP. REGO SECANG,RT007-RW002,0.577507072501,KAB/KOTA,23,KUMUH RINGAN,Kawasan Perkotaan Selatan,0,0,0,0,2,0,0,0,300,3,0,0,0,0,0,0,400,5,0,0,0,0,0,0,43,5,43,5,43,0,29,5
PETIR,PADASUKA,KP. REGO SECANG,RT008-RW002,1.08018538319,KAB/KOTA,24,KUMUH RINGAN,Kawasan Perkotaan Selatan,0,0,0,0,3,0,0,0,300,3,22,1,0,0,0,0,300,5,0,0,0,0,0,0,53,5,53,5,53,0,34,5
PETIR,PADASUKA,KP. REGO SECANG,RT009-RW002,2.02619747859,KAB/KOTA,29,KUMUH RINGAN,Kawasan Perkotaan Selatan,45,5,0,0,5,0,0,0,200,3,19,1,0,0,0,0,100,5,0,0,0,0,0,0,70,5,70,5,70,0,45,5
PETIR,PETIR,KP. GERENDONG,RT010-RW003,1.69338134426,KAB/KOTA,26,KUMUH RINGAN,Kawasan Perkotaan Selatan,10,0,0,0,5,0,500,1,200,0,0,0,54,5,0,0,1000,5,250,0,8,0,8,0,69,5,69,5,69,0,50,5
PETIR,PETIR,KP. GERENDONG,RT011-RW003,2.02501490458,KAB/KOTA,21,KUMUH RINGAN,Kawasan Perkotaan Selatan,14,0,0,0,4,0,250,0,450,1,0,0,21,0,0,0,1200,5,0,0,14,0,14,0,112,5,112,5,112,0,79,5
PETIR,PETIR,KP. GERENDONG,RT012-RW003,1.74728704094,KAB/KOTA,32,KUMUH RINGAN,Kawasan Perkotaan Selatan,10,0,0,0,2,0,400,1,500,1,91,5,91,5,0,0,800,5,50,0,2,0,2,0,91,5,91,5,91,0,65,5
PETIR,SEUAT,KP. SEUAT,RT010-RW002,1.56248316111,KAB/KOTA,30,KUMUH RINGAN,Kawasan Perkotaan Selatan,0,0,0,0,2,0,100,0,600,5,16,0,0,0,0,0,400,5,0,0,0,0,0,0,75,5,75,5,75,5,48,5
PETIR,SEUAT,KP. SEUAT,RT011-RW002,1.12945420284,KAB/KOTA,34,KUMUH RINGAN,Kawasan Perkotaan Selatan,0,0,0,0,2,0,200,0,700,3,19,1,60,5,0,0,200,5,0,0,0,0,0,0,60,5,60,5,60,5,50,5
PETIR,SEUAT,KP. SEUAT,RT012-RW002,1.23559476523,KAB/KOTA,33,KUMUH RINGAN,Kawasan Perkotaan Selatan,0,0,0,0,0,0,100,0,400,3,15,0,62,5,0,0,300,5,0,0,0,0,0,0,62,5,62,5,62,5,42,5
PETIR,SEUAT JAYA,KP. SEUAT MANGPANG,RT008-RW002,0.537944058921,KAB/KOTA,31,KUMUH RINGAN,Kawasan Perkotaan Selatan,4,0,0,0,3,0,150,1,300,3,26,3,40,5,0,0,300,3,100,1,1,0,1,0,40,5,40,5,40,0,29,5
PETIR,SEUAT JAYA,KP. SEUAT MANGPANG,RT017-RW002,1.75350286785,KAB/KOTA,38,KUMUH SEDANG,Kawasan Perkotaan Selatan,57,5,0,0,7,0,0,0,700,5,49,3,71,5,0,0,200,5,0,0,11,0,11,0,71,5,71,5,71,0,57,5
PETIR,SINDANGSARI,KP. WADAS BOJONG,RT008-RW002,2.61957357822,KAB/KOTA,22,KUMUH RINGAN,Kawasan Perkotaan Selatan,50,5,0,0,1,0,750,1,0,0,0,0,1,0,0.231833732657504,0,350,1,100,0,1,0,1,0,61,5,61,5,61,0,50,5
PONTANG,DOMAS,KP. CEROCOH,RT001-RW001,1.86027090602,PUSAT,41,KUMUH SEDANG,Kawasan Pesisir Utara,35,1,0,0,35,1,0,0,250,3,106,5,106,5,0,0,200,5,0,0,56,3,56,3,106,5,106,5,106,0,85,5
PONTANG,DOMAS,KP. CEROCOH,RT002-RW001,2.67616630209,PUSAT,33,KUMUH RINGAN,Kawasan Pesisir Utara,21,0,0,0,25,1,0,0,260,1,117,5,117,5,0,0,200,3,75,1,30,1,30,1,117,5,117,5,117,0,93,5
PONTANG,DOMAS,KP. CEROCOH,RT003-RW001,2.94505249041,PUSAT,32,KUMUH RINGAN,Kawasan Pesisir Utara,18,0,0,0,18,0,0,0,100,0,153,5,153,5,0,0,200,5,0,0,42,1,42,1,153,5,153,5,153,0,102,5
PONTANG,DOMAS,KP. DOMAS,RT004-RW001,2.35514869593,PUSAT,26,KUMUH RINGAN,Kawasan Pesisir Utara,10,0,0,0,11,0,0,0,260,3,86,1,171,5,0,0,100,1,100,1,14,0,14,0,171,5,171,5,171,0,116,5
PONTANG,DOMAS,KP. DOMAS,RT005-RW002,0.817594994488,PUSAT,31,KUMUH RINGAN,Kawasan Pesisir Utara,11,0,0,0,11,0,0,0,200,3,63,3,93,5,0,0,200,5,0,0,15,0,15,0,93,5,93,5,93,0,65,5
PONTANG,DOMAS,KP. DOMAS,RT006-RW002,2.31010072069,PUSAT,27,KUMUH RINGAN,Kawasan Pesisir Utara,5,0,0,0,5,0,0,0,150,0,97,3,140,5,0,0,100,1,275,3,7,0,7,0,140,5,140,5,140,0,94,5
PONTANG,DOMAS,KP. DOMAS,RT007-RW002,0.818521901126,PUSAT,32,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,95,0,40,3,59,5,0,0,100,1,225,3,0,0,0,0,59,5,59,5,59,5,38,5
PONTANG,DOMAS,KP. DOMAS,RT008-RW002,2.26993300274,PUSAT,28,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,125,0,85,3,132,5,0,0,80,0,530,5,0,0,0,0,132,5,132,5,132,0,89,5
PONTANG,DOMAS,KP. DOMAS,RT009-RW003,1.89580013163,PUSAT,28,KUMUH RINGAN,Kawasan Pesisir Utara,10,0,0,0,10,0,0,0,400,1,97,3,146,5,0,0,300,1,340,1,43,1,43,1,146,5,146,5,146,0,104,5
PONTANG,DOMAS,KP. DOMAS,RT010-RW003,1.28390884584,PUSAT,29,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,300,3,27,1,65,5,0,0,150,5,0,0,0,0,0,0,65,5,65,5,65,0,50,5
PONTANG,DOMAS,KP. DOMAS,RT011-RW003,1.37179007779,PUSAT,25,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,0,0,55,1,118,5,0,0,350,3,240,1,0,0,0,0,118,5,118,5,118,0,77,5
PONTANG,DOMAS,KP. DOMAS,RT012-RW003,1.0643405058,PUSAT,29,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,470,3,25,1,80,5,0,0,0,0,400,5,0,0,0,0,80,5,80,5,80,0,54,5
PONTANG,DOMAS,KP. DOMAS,RT013-RW002,1.32637259617,PUSAT,30,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,8,0,0,0,350,1,55,3,86,5,0,0,200,1,235,3,33,1,33,1,86,5,86,5,86,0,64,5
PONTANG,KASERANGAN,KP. KASERANGAN,RT001-RW001,2.55837627627,KAB/KOTA,34,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,0,0,0,0,300,1,109,5,109,5,0,0,0,0,220,3,0,0,0,0,109,5,109,5,109,5,72,5
PONTANG,KASERANGAN,KP. KASERANGAN,RT002-RW001,1.24079092634,KAB/KOTA,36,KUMUH RINGAN,Kawasan Pesisir Utara,6,0,0,0,8,0,0,0,450,3,87,5,87,5,0,0,0,0,300,3,4,0,4,0,87,5,87,5,87,5,55,5
PONTANG,KASERANGAN,KP. KASERANGAN,RT003-RW001,1.71885963483,KAB/KOTA,34,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,3,0,0,0,320,3,89,5,89,5,0,0,0,0,100,1,8,0,8,0,89,5,89,5,89,5,70,5
PONTANG,KASERANGAN,KP. KASERANGAN,RT004-RW001,3.07452085915,KAB/KOTA,35,KUMUH RINGAN,Kawasan Pesisir Utara,31,1,0,0,1,0,0,0,450,3,128,5,128,5,0,0,0,0,150,1,9,0,9,0,128,5,128,5,128,5,84,5
PONTANG,KALAPIAN,KP. NAMBO,RT007-RW004,2.80964919453,KAB/KOTA,35,KUMUH RINGAN,Kawasan Pesisir Utara,12,0,0,0,3,0,0,0,100,1,147,5,147,5,0,0,200,3,150,1,0,0,0,0,147,5,147,5,147,5,94,5
PONTANG,KALAPIAN,KP. NAMBO,RT008-RW004,2.26296839222,KAB/KOTA,29,KUMUH RINGAN,Kawasan Pesisir Utara,0,0,0,0,9,0,0,0,100,1,121,5,124,5,0,0,300,3,0,0,0,0,0,0,124,5,124,5,124,0,90,5
PONTANG,KUBANG PUJI,KP. KUBANG BAHAD,RT016-RW005,1.78895910617,KAB/KOTA,24,KUMUH RINGAN,Kawasan Pesisir Utara,8,0,0,0,1,0,0,0,342,3,61,3,33,1,0,0,200,1,200,1,1,0,1,0,82,5,82,5,82,0,71,5
